0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
-1.4548,-2.1658,-0.68196,2.5333,-0.17203,2.7636,1.2159,4.0949,1.8896,1.7468,-0.8284,0.40118,2.8485,3.7857,4.5374,-0.62161,1.0889,0.21736,1.1747,-0.15739,0.42375,-1.0708,0.28208,1.5871,2.3202,-1.145,-2.7276,-2.041,0.97284,0.48531,1.2704,0.1489,-4.1954,-0.69547,3.2682,-0.15896,-4.5631,-4.1982,-1.8587,-0.92626,2.142,-0.46222,-0.25843,-1.2598,1.0345,2.345,-1.2249,-3.1093,-4.3764,-0.30473
-1.8056,-1.2367,4.4091,2.3974,1.766,3.7832,2.1301,3.011,2.0525,5.1981,-1.1041,1.2378,2.3967,0.53939,1.0368,3.1183,0.96552,1.6983,3.3224,0.89627,-0.77803,-0.4403,2.7802,0.96193,1.1997,-0.47083,-0.73943,0.79069,-2.0784,3.0602,-0.69943,-2.6084,-1.7062,2.2317,0.66471,2.6023,-0.69947,-0.17982,0.97261,2.3809,2.7952,2.3924,-2.6708,-2.7901,-4.6213,1.2131,-0.41154,-2.1287,-2.0361,3.1322
-2.0006,-0.97958,2.6069,1.379,2.875,2.3165,1.3306,-0.25222,1.122,0.95563,2.6947,2.1565,6.4509,1.3598,0.75676,0.44492,2.0262,3.3296,1.5249,-1.4765,-1.6079,0.85873,4.1598,4.4768,0.34239,1.2056,-3.1824,1.0011,2.1359,0.97339,-5.4901,-2.8163,-0.4654,-2.3423,-1.0027,1.4948,1.195,1.1512,1.3976,0.53604,1.1246,-0.11631,-0.52122,-0.081042,-2.9368,-0.61125,-1.7646,1.1616,2.9771,2.3596
-0.14046,3.3855,-0.52709,-2.9868,-3.3441,-2.6474,-0.82262,0.61323,0.92981,-0.38664,3.1376,2.0092,1.5908,0.60731,1.7832,-4.4894,3.5372,2.9329,0.1424,0.0065607,0.36125,-0.18139,1.5127,1.5813,4.3562,-2.8097,-2.4995,3.4163,-1.1805,-4.4119,-4.7424,-2.0937,-2.9342,-5.8658,-1.6086,0.34879,-1.1021,1.7977,0.17359,1.5446,-0.56534,3.9675,-0.78311,2.1238,-1.7401,0.34888,-1.9653,-0.71461,0.93215,1.1188
1.4797,-0.37324,-2.1533,-4.2022,-3.5515,-1.5295,-0.40388,-1.0963,-0.70745,-1.4113,0.54737,-1.9605,-1.7524,-1.6729,-6.331,-4.3709,2.5697,0.47035,-3.3129,-3.3841,0.61671,4.3743,0.49834,-1.2236,0.27862,-0.74474,-1.7694,0.45948,-0.94035,0.81732,-2.4972,-2.6804,-1.4678,1.5163,-2.7504,1.0865,-1.4132,-1.0998,4.8616,0.47728,4.8769,3.4717,-0.8242,3.7008,1.2419,-1.0034,-2.1541,-1.1345,-4.8545,-2.9704
-1.1959,-3.6423,-0.49491,-2.5749,-1.1326,-1.362,-1.8635,-4.4781,-3.5157,-1.6706,-3.5936,-1.0643,-0.97719,-0.0023275,-3.24,-2.8181,-2.7087,-0.81014,-5.4443,-6.1746,0.15608,5.9819,1.8057,2.732,-1.0033,-0.58064,0.67059,-1.6588,0.67656,1.9842,-2.57,2.2799,0.050208,0.64503,-1.8578,0.88322,-5.4049,-3.0017,2.4774,1.0337,5.5429,1.5323,-1.6891,-1.1287,-0.38821,-0.51219,-3.0514,-0.23998,-1.6876,-3.1298
-1.3103,-1.7543,0.054876,-1.4769,-0.46182,-2.6283,-1.0794,-1.1356,-2.6333,1.1882,-0.8306,1.8759,1.9374,1.1732,0.94914,-1.1944,-3.158,-1.2688,-3.9974,-2.8369,1.4816,-0.38781,0.46659,-0.10748,-2.1402,-0.6655,-1.8061,0.61733,3.4825,3.085,-0.059073,2.3201,1.7123,-2.2183,-4.5093,2.0211,-0.55724,-1.8859,-1.5898,1.0993,-1.2269,-0.30881,-0.87619,-3.3898,-2.5169,1.3365,-0.84742,-0.10951,1.3588,-0.23046
1.2376,-1.4665,-1.4419,2.6026,0.64389,-0.088516,4.2128,3.6665,2.9582,2.7256,0.38522,0.40635,0.40969,-1.0483,-0.20038,-2.0346,-2.8777,2.4145,-1.7309,0.65309,4.4876,-2.0147,1.5099,0.33408,3.3824,0.97602,2.8245,-0.82528,0.40668,5.3793,-1.9857,-1.7688,-3.9207,-1.829,-3.1214,0.71804,-2.3986,-2.9445,-8.4447,0.36728,2.2822,-0.2797,-1.1574,-2.852,-1.2529,0.080339,-0.48231,-1.5104,-0.91287,-2.4402
0.12053,-0.50151,1.3556,0.97898,-0.38136,0.72587,1.5293,2.2833,-0.27277,1.6434,-1.0184,0.078863,-1.0919,-0.44662,-2.6344,-2.0892,-1.072,3.994,0.17542,1.5096,-1.4372,-0.038511,3.447,4.6809,1.6111,3.5693,3.8188,1.0857,-1.5859,3.8065,-1.3308,-1.3122,3.0707,-3.0136,-3.3894,0.45259,-1.261,-0.49838,-1.8016,-2.0879,-3.1165,-2.3344,1.1784,-0.84476,0.2025,-0.039849,0.33019,1.0817,-0.3511,-2.7729
1.4688,1.5764,0.54948,1.396,0.98098,-2.0408,1.2029,-2.4295,-0.5184,-0.43253,0.69086,-0.65322,0.85168,-0.34493,-0.54624,-0.53118,-1.6111,3.7199,1.5589,0.88688,-0.62169,-0.37392,3.3834,2.9923,-1.0342,-1.3631,-1.013,-0.95671,-4.4613,-3.1405,-0.74536,-1.3753,-0.25195,-2.6924,-3.7258,-0.081292,-1.6227,-0.22139,-1.8772,-0.019686,-4.0682,-1.6473,1.9779,0.33321,-1.1619,0.51719,1.8282,1.898,1.6156,-1.4621
0.48448,3.7592,2.5121,2.7261,2.832,-2.5066,-2.0206,-0.68358,-0.78391,0.99555,-1.1043,1.8703,-1.7097,-0.33671,0.10033,2.2196,1.6382,1.1557,3.4027,1.919,2.1638,-1.1849,2.4637,-3.9374,-2.2736,-1.8478,-0.033412,-0.96582,-0.7767,-2.5724,1.2127,-0.79779,-0.84725,-4.4389,-1.1166,3.8585,2.2722,-1.1894,-1.3578,1.625,0.91575,-0.53537,-2.4313,-4.4573,-1.0921,-1.5236,-0.11054,0.13014,4.4768,2.3076
0.18571,0.93368,0.21622,3.2184,1.4944,0.10459,-3.6955,-2.4155,-1.791,1.0877,3.1493,0.69911,-1.3652,-1.3085,-1.6229,1.2367,2.2462,-1.0496,-0.48697,2.166,0.53356,-0.34524,1.1309,-2.1152,-2.4054,1.216,2.4427,-0.48876,-1.7389,2.7334,-1.3415,-1.774,-0.71216,-3.3205,-2.3226,6.2723,2.7873,2.098,0.10081,1.8615,-2.1914,-0.44469,-0.48369,-0.59471,-1.0493,3.2766,2.24,1.1842,-0.52928,2.2727
-0.44023,0.36954,1.0689,-3.5155,-3.0369,-0.6289,-0.18079,-1.3728,0.53018,0.87939,-1.3272,2.4577,-1.2811,-1.1011,-0.27683,-1.6708,3.5439,-2.3716,1.1564,0.52372,3.9479,1.7592,-0.4779,0.95602,0.35072,4.2917,2.7678,1.8026,1.3935,0.75849,-0.78294,-0.58042,0.79432,-0.12515,-0.55174,2.4153,2.0157,1.6577,0.17622,1.6625,-4.8731,-1.5531,1.7871,1.1255,0.085781,-1.2294,-1.0749,0.42488,-4.3888,1.4687
0.33233,-2.4752,2.6829,0.93962,-1.3317,0.9334,-2.0875,1.5999,0.72876,-1.9835,2.6951,2.336,3.0989,-0.18729,0.64428,-0.64469,0.81732,-0.4729,-1.5332,-1.6884,1.5476,2.6855,2.3487,-0.96955,3.4827,2.4499,0.32707,2.0348,1.941,-2.478,1.1568,0.93206,0.92961,2.7327,0.34441,1.8558,2.8945,2.3947,1.6889,-0.18991,-1.4933,-2.2089,0.55391,-0.44843,-0.59749,0.28255,4.44,3.5532,1.3995,-2.3594
5.4059,0.31017,1.0467,0.24057,3.4796,2.4758,-1.3171,-0.41309,-1.0881,-0.77732,2.3218,0.58584,0.79007,1.2197,1.135,-2.4019,1.0016,-2.1011,-3.9213,1.8473,2.7342,4.4449,0.70046,0.8565,0.55475,0.35792,-1.4523,3.2376,-0.80047,-3.1555,-0.37998,-0.62837,3.5647,5.9382,3.584,-2.7003,0.60501,3.6728,1.6375,-1.9518,-0.83219,-0.27066,-0.49767,-0.77895,-1.871,0.77083,4.0444,1.8922,4.9013,-3.4186
4.1639,3.2927,2.4948,-1.2828,1.8709,2.9072,-0.45382,0.28403,-0.32323,-0.25365,0.7611,-1.4661,3.1397,2.8405,0.15068,1.5003,-3.6886,0.49118,-0.735,1.7161,-2.4838,1.3557,-0.67692,2.1971,-1.439,-2.682,2.8951,0.43478,1.2535,-2.3258,-0.48979,0.64423,5.8299,3.4263,2.9181,-2.9325,-1.1973,0.89045,2.1644,-1.337,-1.8188,0.77259,-2.69,-2.1875,-0.58169,-0.24303,1.9568,-0.65911,1.1505,-3.1466
3.6979,3.8245,0.39425,-2.4078,0.49288,1.8886,1.9805,2.0434,0.0026187,1.5599,-0.31039,1.9842,4.4351,1.7531,4.0622,0.59011,-1.3965,2.5373,-1.4124,0.013487,-3.4133,0.65438,-0.029498,0.1623,-0.32412,0.39422,3.2708,2.2191,3.1598,-0.07008,0.76297,0.051872,4.6626,1.1288,1.0689,-0.21753,-1.6047,1.0684,1.6102,1.3832,-2.8974,-0.19165,-3.3875,3.8958,1.4044,0.81487,1.1982,2.1902,1.4343,0.98654
1.6231,1.4379,0.099151,0.21214,-0.25065,3.8251,2.7834,4.6483,3.0642,2.2779,1.0811,4.9023,2.9818,0.87453,3.5625,-1.0334,1.6167,1.7598,-1.5703,0.42894,0.26393,1.335,1.7096,2.5134,2.4737,4.2988,1.4519,2.4365,-0.87856,0.72803,-0.60248,-0.94083,2.5465,-1.64,2.9001,1.4251,3.9029,3.3123,4.5043,3.3365,0.013464,-0.35784,0.16676,2.2867,1.9656,-1.738,0.14889,2.2177,0.80409,-3.4285
-1.5944,-0.78462,-1.8408,1.5925,-0.22413,-0.29427,2.3943,2.5072,6.3406,1.5607,2.9024,1.0418,-1.7033,-1.8757,-0.63666,2.5604,-0.50935,-1.8022,-1.2638,-0.19424,-0.34623,-4.0794,-0.4164,2.3159,1.5283,3.641,0.018182,-0.54434,-1.5369,-0.93396,0.47878,0.26038,0.014988,-0.86321,2.0332,0.80246,2.1731,1.2102,1.0049,2.5811,0.24795,0.68924,-1.2308,-1.3198,-0.54319,0.049696,0.33714,1.5827,-3.3916,-2.7832
-4.8526,-2.0437,2.9546,4.3043,0.96176,-2.1611,-0.89376,-2.7699,-2.0482,-1.5342,1.1221,-1.8769,-5.6107,-2.1518,0.6063,1.1442,-0.12775,-4.64,-3.7177,-1.8911,-1.8367,1.1302,1.7912,2.8307,0.52985,2.0942,-3.2703,-0.73876,-1.5128,-0.77549,2.0662,-0.048074,-1.9587,-1.6602,-2.4489,-1.6131,-0.88047,-2.2596,-7.1402,-2.4304,-1.9977,-0.57581,-2.1886,-2.3789,1.444,1.0793,-1.3871,-1.565,-3.2806,0.7294
-2.7256,-1.7328,3.3876,1.2113,-1.2409,-1.563,-1.9566,-0.20253,-1.5786,-0.88689,0.8758,-1.9313,-0.30828,3.39,3.1569,-0.1745,1.6378,-1.3498,-0.16883,2.0009,-0.42492,-2.8477,1.3445,-0.18249,-1.7276,-0.5712,1.2863,0.14687,0.36721,1.2865,-0.77525,0.29948,0.72282,-1.9124,-1.1163,-2.7768,-3.3771,-2.5767,0.96936,-2.6746,1.3044,-0.32345,-3.1919,-2.0796,-1.6163,0.0039085,-2.7132,2.4268,4.7627,4.0159
-3.229,2.0071,3.227,1.47,-2.21,2.6886,1.6044,2.2095,-0.79839,-0.52724,-0.71638,2.1952,1.8507,0.88293,1.1717,0.17934,-1.187,-0.020245,3.0496,0.40709,0.57315,-2.713,1.2026,-3.1293,-0.038287,-0.64628,-2.2284,0.2564,-0.65219,-0.83093,0.54399,0.17029,1.2968,1.2541,2.7083,-3.2008,-1.4449,-0.11666,4.5115,2.3727,4.0247,-1.9668,0.14304,4.8372,3.9202,2.0451,-0.53242,2.0364,2.5211,-0.87627
-0.30074,1.5473,-2.3583,1.4134,0.80751,2.9921,1.4924,-0.24356,-1.1235,-0.91375,0.40268,0.60466,-1.6339,-6.9981,-1.4953,-0.54096,0.95887,-2.5952,3.4624,2.3432,-1.0776,-4.1827,-2.063,-2.6432,0.55622,-3.2778,-1.2553,-2.7761,-2.3606,-1.7381,4.6994,0.69664,1.298,-0.29731,4.1351,-1.6482,-0.82672,-0.90616,3.3884,1.1181,1.1216,1.8202,0.38316,3.6216,4.0006,-0.25995,1.1725,0.59007,-4.1847,0.1833
2.278,-1.2468,-3.6672,-2.8799,-1.507,1.9527,-2.6673,-3.5243,-1.3144,0.64447,-1.1882,-3.2934,-5.8617,-3.2497,-2.4426,0.81617,-0.042976,-2.2322,2.4358,0.32839,0.13969,-1.2322,-2.4311,-1.2875,-1.713,-4.1436,-0.55479,-1.7826,-3.1019,-2.4724,3.9176,1.2597,-3.7836,-0.65351,-0.57252,-4.0232,0.023944,-0.043762,-1.285,-1.6801,-3.6308,3.8528,0.98937,3.0683,0.5439,-1.2458,0.77414,-0.85353,-0.82362,-0.50777
-1.1854,-3.7543,-5.1856,-3.7632,-1.2492,-3.9589,-1.3372,-4.0955,-2.8822,-2.2412,-0.40921,-1.4545,-3.0002,0.14866,1.6061,1.3176,-0.76521,1.2321,-3.4188,-0.10801,1.6613,-1.0472,-2.3155,0.811,0.63571,-0.17446,-0.29831,-0.16493,0.31977,1.6089,-1.3128,-1.0782,-4.0799,-3.3237,-2.9826,-2.1934,1.831,1.0716,-3.3673,-4.3428,0.084532,-1.4084,-0.78615,-2.6517,-2.9894,2.1258,1.9689,-2.7806,1.6439,1.2046
-4.4255,-1.7499,-3.9659,-0.10904,0.48455,-1.9741,3.6275,3.2694,-1.2365,0.29155,3.437,0.80452,2.9927,-0.32015,2.2979,3.4543,1.7826,4.0137,-0.48232,-0.21515,-1.7772,-2.6814,-1.7373,-2.6218,-1.169,1.2264,-3.553,-2.856,-1.1366,3.7398,-1.2474,-0.3742,-3.6783,-3.0387,-1.4383,-1.3204,-1.7781,-0.49154,-2.1432,-2.8228,-1.1135,0.16742,0.89451,-3.1424,-3.0415,1.0816,-0.16937,0.23423,-1.2206,-0.71827
-0.68133,-0.11981,-0.60258,2.9746,3.0685,1.2054,2.6908,5.6801,2.5136,2.3013,2.5341,-2.3035,1.935,0.23041,-0.19416,4.6439,4.108,2.4442,1.1009,2.2778,-2.987,0.42614,1.3041,-4.5885,0.24244,-1.3257,-0.83686,-2.1965,-0.25374,3.4334,-1.0108,3.5504,0.92467,2.2848,2.0717,-0.21911,0.71701,0.78297,-1.0566,-1.3726,-0.052848,0.45307,1.5255,-0.20144,-2.0889,2.3276,0.37352,0.77228,1.6327,-0.20309
5.7044,3.0714,0.076626,1.3164,5.7705,5.1868,1.9554,-1.5237,-1.062,4.7606,1.1224,1.1204,-2.0937,-1.2972,-0.7108,-0.16251,1.8355,-0.053051,-0.45789,1.0561,-1.808,-1.8321,-4.3825,-3.0003,-0.020191,-2.9228,-4.5749,-1.9438,-1.2774,0.64558,-0.58976,-0.024671,2.1008,2.978,3.6517,-1.8826,1.507,3.0003,0.22178,0.054164,-0.67532,0.54068,1.2515,-1.6074,0.69837,3.7051,3.7659,-1.9228,2.8202,2.3826
1.2246,0.5903,-2.1636,2.1186,3.571,-0.15112,1.1058,-3.7602,0.95893,-0.53475,-1.3217,1.0044,-1,0.85611,1.3218,-2.9909,0.68386,-0.7682,0.21282,-1.2222,-1.6153,-1.4203,-6.9876,-4.3285,-2.4185,-3.7025,-3.0054,-3.0357,2.8643,-3.3746,3.4991,1.9739,2.0468,2.9485,3.553,-0.74698,2.0451,2.5626,-0.38445,3.4087,-0.17071,-1.5554,0.64381,-0.66671,-0.40979,-3.0089,4.3689,-2.2126,-3.6906,3.4863
-2.2153,-1.6097,0.67355,0.1279,-0.65964,-2.5315,-4.452,0.76127,4.1434,0.77641,-0.11343,-0.77141,-2.7668,-0.77361,-1.275,-0.78233,1.1136,0.91964,1.8399,2.0647,0.44171,1.0643,-2.1071,1.6376,2.4141,-1.9202,-3.6134,2.6218,2.1824,-2.7306,2.746,2.9602,2.8751,3.2195,3.7144,0.13816,1.2206,4.5896,0.56405,0.54343,-1.1623,0.14027,2.3669,4.1432,1.7972,0.17402,-1.5026,0.37367,-2.0763,5.6019
2.5422,-0.81045,-1.0797,-4.1705,-4.5982,-3.186,-4.4435,-3.123,-0.74504,-2.444,-1.7528,-4.3118,-3.7661,0.27793,-0.31435,-0.7126,2.6607,0.14924,-0.36925,0.42511,-1.6203,1.2607,-1.2549,-1.4185,-0.040929,-2.8698,0.29454,1.17,-0.079488,0.2577,-1.7733,4.8097,0.44317,3.1507,2.8284,0.16469,5.5268,2.1937,0.37979,1.6548,-0.1428,-1.3151,2.9468,3.018,0.25945,-4.2392,-5.7482,-1.8761,1.1784,2.4497
-3.021,-1.8606,-0.086554,-4.4154,-2.0536,-1.7867,-4.9831,-5.6388,-6.7675,-5.3314,-1.8171,-3.2845,-2.4847,-1.474,-0.32787,0.13819,-1.3393,-2.5241,-0.02206,1.9194,0.60961,0.67484,-2.3527,-2.8701,0.50657,-0.76338,-1.8877,-1.6952,-2.0883,-0.5347,-1.5083,-0.63021,-4.7861,0.03686,-4.2886,1.4327,2.5131,-0.52841,-0.92912,3.8267,-0.37333,1.6306,1.6378,-3.4351,-3.9321,2.7258,-2.1113,-0.5881,2.5421,-1.196
-3.3337,-1.0273,0.39078,-2.969,2.4245,-0.1953,-1.4893,-2.0743,0.64378,0.63505,-0.56183,-0.73478,-0.70474,-2.6131,2.3064,1.7136,1.4821,1.6183,0.84191,0.67192,1.9316,0.44716,-0.99209,1.5132,2.5121,1.3833,0.6018,-3.6951,-1.0728,2.6438,-2.2999,-2.4675,-5.4768,-3.8978,-4.1812,0.42904,-1.4999,-0.19698,2.6253,2.8517,0.6341,2.7373,2.4518,-1.4062,-2.2431,2.3314,1.9677,2.6601,0.63837,-2.1871
-3.1099,-0.0067403,-0.50084,-0.66041,-1.6898,2.8479,1.9863,-0.8017,1.3533,0.04056,-1.2927,-2.4691,0.079479,1.7175,2.3035,-1.406,1.5247,-0.32081,1.5354,0.53174,1.5616,-0.18792,0.6598,-0.1209,-0.36282,-0.63498,2.1922,-2.1475,-0.73457,-1.617,-0.50432,-0.27394,-5.2089,-1.6579,-1.1409,1.1355,-2.7054,-2.2074,-0.48295,-3.973,-0.13361,-0.72895,0.96149,-0.67735,3.3201,-4.5945,-2.3667,0.59562,0.29353,-1.6789
-0.14545,4.1271,1.8533,0.3259,-3.6215,3.5862,4.7657,5.2177,1.0121,0.99144,0.42849,0.309,2.7061,0.63681,-3.2767,-0.59915,-0.8468,-0.60895,1.3425,-0.98955,2.0768,-0.11777,0.84361,-0.77441,-0.44403,1.5255,-0.54634,0.3131,0.32522,-0.3198,2.944,-0.017799,0.32855,-2.0097,2.1,-1.1284,-0.75661,-4.158,-3.5818,-7.6564,4.5204,-2.9394,-1.8504,0.6963,0.63721,-3.6704,-6.7291,-0.086305,1.2733,-1.8843
-0.11446,1.8219,1.214,1.6042,-0.14902,-2.5226,1.1963,3.6947,1.6741,0.3319,0.34976,2.7664,3.287,2.707,4.257,0.14573,-0.96785,0.69702,-0.25257,-0.63969,3.5527,2.0762,-1.3075,2.6321,0.77203,-0.41462,4.2152,2.2632,1.2731,0.28285,-0.47447,3.3955,2.4875,1.6229,1.7472,-0.32068,2.5648,-0.68238,-2.103,-0.87795,5.4378,-2.3267,-1.0344,-0.95562,1.8983,-1.4219,-2.2106,-3.5037,-4.2288,-2.273
0.23996,-1.8663,0.20133,1.4625,-0.63266,-3.9191,-3.2759,-3.8923,-1.0886,-3.3428,0.83835,4.0911,2.503,0.87183,4.8174,-0.31679,-4.1272,2.1806,0.62834,-1.6281,-1.7391,-0.14664,1.479,-1.1313,-0.69955,0.96517,3.8808,3.3681,1.6834,0.012725,-1.8856,4.3064,1.7343,1.3662,2.9396,-0.79503,1.8749,0.0081494,1.7753,0.57161,3.6176,-0.22883,-1.0398,-1.9734,-1.1758,-0.63235,-0.53512,-2.2977,-3.8029,0.23344
3.8108,-1.5786,2.9821,1.7447,0.1243,2.6836,-1.4525,0.82233,3.0342,1.434,0.50972,-1.65,1.9491,3.9007,-2.9449,2.814,-5.3111,0.99552,1.8181,1.1588,-0.19715,-0.031652,3.307,-0.39873,-1.1745,-1.1484,3.4619,2.7577,1.8878,-0.64911,-3.3812,-0.6201,2.3523,0.10695,-3.5572,1.03,-2.0838,-0.99094,-1.5464,3.4422,-5.1851,-1.2456,-0.90569,-0.92339,-0.99729,-1.7616,-0.98804,0.37433,0.14449,-1.2382
0.54848,-2.1572,1.0725,1.1212,-1.3902,2.703,1.4815,3.1533,3.5925,1.7884,0.88684,-0.26507,1.8857,0.21983,-0.35853,4.2704,-1.5728,0.76492,2.1684,2.7258,-0.48273,1.8398,-0.29406,0.30461,-1.1853,1.451,-0.31338,0.082646,0.20794,1.8668,0.52754,-2.1536,-0.79449,3.3146,-0.31285,0.46913,2.106,-1.971,-1.2871,4.4309,-3.7829,-0.86837,-0.44226,0.096717,-1.4812,-0.88923,-0.25361,0.090356,-1.4484,-1.3243
-0.17256,-0.98516,-0.94721,-2.3813,-2.2422,1.161,0.91023,0.039351,-2.7129,-0.91788,-0.038446,4.9157,0.33846,0.99733,-0.49166,4.1304,-1.5362,-3.0262,0.51526,2.1989,2.7693,2.3964,-0.48269,-1.6641,2.2947,1.7085,1.091,1.9178,-1.3195,1.0789,1.4417,0.040166,1.9632,0.084493,0.54273,1.8758,3.6963,2.5519,3.5658,2.9607,-0.84484,-0.65188,1.2073,4.7675,2.0382,-0.69663,-0.84928,-1.9178,-1.4011,-1.2269
-1.0915,-1.0822,-1.6378,-3.5771,-3.3623,0.53881,1.8093,-0.98477,-4.0334,1.5752,2.6512,3.3881,-0.35179,4.0563,1.7122,2.0092,-2.3567,-0.2705,0.96318,0.24397,-0.67415,-0.080596,0.84887,-0.87107,-1.9643,0.99396,-1.7172,3.1873,1.4623,0.68244,-1.0611,2.0929,3.9908,1.9878,-0.7154,0.85205,-2.781,1.3973,0.71226,1.3728,-0.34919,-1.9698,0.28849,-2.2901,2.0898,1.2439,-0.84352,-0.92011,2.7754,0.75731
4.7736,0.56422,-3.5362,-2.2585,1.6417,0.56197,2.4965,3.8584,1.3836,-0.39749,-0.5357,1.6058,1.1336,3.263,-0.70345,-1.5811,-2.2468,1.6731,2.3175,0.20625,-0.56954,-0.94909,1.0798,0.43985,-1.3736,1.81,0.18538,-0.4643,3.6856,-0.13659,-1.6799,-0.80611,-0.91304,2.3886,-3.0776,1.2631,-3.9891,-2.3345,-1.7905,-0.91685,-0.75762,-1.4573,-0.00055167,-2.2445,1.5836,1.3575,2.9248,-3.1186,-0.74856,2.7895
1.1125,-0.6536,1.5234,-0.97831,1.7219,-3.4102,-0.078031,0.9114,3.1417,-2.8928,-2.2321,-1.6089,-0.31061,-0.43566,-3.4115,-4.3155,-3.7455,-1.521,-1.5657,-0.5918,-1.7684,0.33303,0.17813,1.5888,1.9879,-0.28028,3.6836,-1.1877,1.2056,0.3981,3.6472,-3.3438,-0.52339,-3.0758,2.6483,-0.46416,1.4284,-1.3677,4.3069,1.9829,1.7798,-0.6247,3.9584,0.95924,2.1742,3.8385,7.5054,1.2739,0.17125,4.0953
-2.6603,-1.5542,3.8467,-0.038361,0.6988,-0.29631,-2.3685,-2.3332,-1.3528,-2.1112,-1.5279,-5.4922,-1.405,-5.6042,-2.9041,-2.4777,-2.253,-1.0761,2.46,-3.1071,-0.2869,0.074089,-0.29438,5.1912,1.2021,2.8272,2.5547,0.87685,-1.2684,1.8831,3.1082,-3.5557,-0.78919,1.0938,3.9133,-0.79137,1.0775,3.9319,1.558,-0.31527,4.7454,1.7747,2.6255,2.5407,-0.61078,1.6095,2.0097,1.6656,3.1435,1.667
3.189,1.39,1.3896,3.4167,1.8716,0.4347,-2.3645,-0.56746,-1.6461,-0.68961,-1.9504,-4.4336,-1.8161,-1.3721,-1.9407,-1.9826,-2.5299,-2.8336,-1.9929,-0.78167,-0.055814,5.0917,1.3285,2.2497,0.23808,3.7608,-3.6025,-2.9117,-1.6555,3.515,1.0229,-3.1074,-2.2356,0.35813,-4,-0.90997,-2.3131,-1.318,-2.8946,-6.8405,2.6266,1.2136,-0.45884,-0.36078,-0.24361,-2.5258,-1.3174,-0.98059,-3.2256,0.58833
2.9009,1.14,-1.6511,5.0787,2.7963,-5.394,-5.23,-4.1543,-2.5199,-2.033,0.38631,2.6774,-3.8801,-5.2399,-3.9974,-1.3847,-1.5265,-3.296,-3.5255,-2.0607,-0.80773,3.9316,0.57719,-3.5418,-5.1727,-0.22411,-2.9088,-4.1737,1.7652,0.83052,-2.5357,-3.0167,-2.5698,0.27502,-2.8975,1.5027,3.1553,-0.86862,-2.5679,-0.2826,-3.4816,0.14568,-1.5934,0.78416,-1.2592,-3.7,-3.4484,-4.651,-1.6728,-3.6518
-0.14799,0.2556,-1.4747,-0.029242,2.5671,-5.1038,-2.5826,-2.5936,-0.10972,-3.5505,-2.7136,2.4904,-2.5687,-0.17418,-1.5859,-1.3682,-0.14464,-1.55,-1.0417,-2.9736,-0.14631,0.67019,-1.8694,-1.3732,-3.5024,-0.30995,-3.407,-1.9237,-0.56714,-1.944,-1.0227,-2.8473,-2.9506,1.1211,-1.1751,1.2325,2.0844,-0.53642,4.401,-0.92015,-4.3986,0.9433,-1.8698,-2.2704,-2.1405,-0.8389,1.3947,-0.082547,5.3088,-0.87311
-3.5135,-0.88099,-1.3114,0.46082,-0.36919,-3.423,-2.3362,0.42882,0.5649,0.6274,-0.1559,-0.32786,-4.8984,-3.299,-3.1597,-2.2454,0.23413,-1.5357,-2.1523,-2.0141,-0.98664,-2.8131,-1.9952,1.4402,-2.5125,-0.0889,-1.3176,2.3666,0.082538,-1.1446,-2.3636,-0.76719,0.27779,-0.95296,-2.8704,-0.15479,0.3942,-2.3102,3.8731,-0.58483,-1.3024,1.8285,-1.169,-0.38596,-1.2204,1.0273,5.3996,4.0259,1.8193,1.0396
-1.6129,-1.173,-0.92655,-3.285,-0.9621,-1.2405,-0.23825,-1.5994,-1.8335,-1.9063,1.2032,-1.7541,-2.567,-2.5652,-1.7715,-0.46377,1.4396,2.2222,0.18119,-0.4639,2.8895,1.3467,1.1904,0.40333,0.97845,-0.5645,-0.7845,1.3012,-2.0163,0.7234,-2.1731,-0.66616,-1.1311,-2.2665,-0.60014,2.4669,-5.6134,-3.6772,0.95226,-4.7134,-1.1471,-0.7448,1.3677,4.3962,-0.11666,-0.059869,-0.078138,0.2908,-0.23953,-0.54879
