Timeser0,Timeser1,Timeser2,Timeser3 
-0.183263,0.47080537,-0.783648481,-0.032813 
0.724129,-0.25107031,0.997017647,1.390617 
0.731989,0.99929802,0.311825504,-0.612086 
-1.318751,0.99550504,0.014293595,-0.028091 
1.158703,-1.79350136,0.19998596,1.856224 
0.09698,1.61059717,0.68770757,2.929919 
2.099153,0.1289834,-0.214570299,2.12166 
2.338828,2.83385655,0.808132896,-0.933373 
-0.064098,3.25097092,0.285766388,2.264793 
-0.155728,-0.0865323,2.220376716,-1.485334 
2.518864,-0.2102328,0.732665056,2.505706 
0.992926,3.50122096,0.173077416,0.974978 
0.910458,1.37023788,0.060167304,-0.202743 
1.247455,1.24732746,3.751245379,-0.908216 
-1.231342,1.6715897,1.330999819,0.033482 
1.528425,-1.67462512,1.078075771,-1.496433 
1.126182,2.06337375,0.447454352,1.860174 
1.844153,1.54286934,-0.573581304,-1.204505 
2.395885,2.56337267,1.644995363,-0.071356 
2.163433,3.18652705,1.198293764,-0.97954 
-0.586968,2.94226888,0.564505901,0.419612 
0.993663,-0.78653712,2.442434206,-0.30311 
2.458884,1.38119157,2.680928548,-1.124113 
-0.513639,3.34408224,-0.048095765,0.202884 
0.174411,-0.70882182,1.354012835,1.542579 
0.040394,0.23894307,3.156233194,-0.853604 
0.970993,0.05372402,-0.202763783,1.746739 
2.851158,1.31084055,0.416553639,1.39291 
2.729077,3.82055172,0.2347985,1.223351 
1.148888,3.71154472,1.018937952,-1.038523 
2.811442,1.59695432,0.294616552,1.422993 
2.504046,3.73921786,0.699616261,1.968316 
1.343785,3.40550256,0.419543148,-1.348817 
0.471379,1.81410975,1.862648037,1.55679 
-0.000529,0.65050302,0.792990461,-1.089338 
-0.993856,-0.00071415,0.506539755,2.543982 
1.333365,-1.33176704,0.83050302,1.654919 
-0.107304,1.8400437,0.179864312,1.957278 
1.778568,-0.14807952,-0.219530112,2.111853 
0.521737,2.47220952,1.247225346,1.808885 
0.56818,0.71477969,0.037843661,0.919574 
-0.688603,0.767043,1.094717522,0.939749 
2.892598,-0.92961405,0.508798657,-0.957775 
-0.611301,3.87608132,0.34874946,-1.433748 
2.263001,-0.81303033,-0.294103166,-0.999993 
0.212845,3.05505135,1.885475781,0.930376 
1.931465,0.28308385,-0.128951525,-0.013892 
0.988845,2.64610705,0.943762838,0.662432 
1.957976,1.33494075,0.457422173,-0.98574 
0.759318,2.72158664,2.191041358,-0.23989 
-1.105995,1.01748612,1.007663265,1.283658 
-0.500311,-1.5041532,0.288863466,1.880012 
-1.209822,-0.68542607,1.126262092,2.326088 
0.476696,-1.64535792,-0.075706044,0.746542 
2.232694,0.65307352,0.145728697,2.146395 
1.12685,3.08111772,-0.247793059,-1.163524 
2.721249,1.5437845,0.264899558,2.419969 
2.379739,3.70089864,1.289202379,2.79184 
-0.595246,3.21264765,0.596821815,2.571793 
0.903792,-0.82739194,1.364287565,2.907273 
-1.390911,1.25627088,0.437011812,1.263399 
2.991058,-1.91945718,-0.167504615,-1.089053 
2.865471,4.06783888,0.59456939,-1.340818 
2.841999,3.95434998,-1.605095177,2.60876 
2.113509,3.92195862,3.312235938,1.735693 
-0.095849,2.81096697,2.15717499,-0.655026 
0.26304,-0.13227162,1.278148414,-0.783243 
1.316016,0.3603648,0.657864385,1.291541 
1.694049,1.78978176,0.135027649,1.614399 
-1.290357,2.27002566,0.457480896,-1.434823 
0.778802,-1.72907838,0.62744544,-1.173066 
-1.484218,1.04359468,2.359224634,1.237291 
-0.73859,-2.01853648,-0.010198622,2.445873 
-0.802805,-0.9897106,0.388718936,-1.218134 
-1.376958,-1.0757587,-1.212790171,2.466876 
0.775244,-1.83135414,0.100823152,1.725869 
-0.723413,1.06983672,-0.712879721,-0.564421 
0.35604,-0.97660755,-1.101947898,-0.460625 
0.233429,0.480654,0.672124891,-0.48794 
1.854904,0.31512915,-0.132514416,-1.30576 
0.425571,2.5041204,0.42994008,-1.050699 
1.398421,0.58728798,0.246177122,2.135683 
1.315396,1.92982098,2.43370836,1.98681 
-0.2261,1.76263064,0.397296553,0.085283 
-0.379376,-0.300713,1.994031721,2.260432 
-1.196917,-0.51595136,1.149446852,0.905374 
0.227804,-1.65174546,-0.06959179,2.553138 
1.546679,0.31664756,-0.196644493,2.016827 
2.272014,2.13441702,-0.315523638,0.417823 
2.175288,3.0672189,0.243329512,2.691427 
0.126864,3.02365032,1.738124425,1.818265 
0.413263,0.17634096,0.640082835,1.056701 
1.449883,0.55377242,2.205845714,0.168895 
-1.474312,1.94284322,0.35634096,-1.308705 
2.594388,-2.01980744,0.357207174,-0.530823 
1.560712,3.58025544,1.695417712,0.053726 
0.764722,2.13817544,-1.355053654,1.957733 
2.654538,1.04002192,0.430617881,0.260675 
-1.28839,3.63671706,0.671780351,1.982318 
-1.067276,-1.7522104,0.856014248,0.206532 
-0.908665,-1.47284088,1.925624189,2.427684 
-0.970672,-1.24487105,-1.554688296,0.410967 
1.787196,-1.32982064,-0.085111358,2.716543 
-1.473274,2.48420244,-0.778550709,-0.333173 
-0.630248,-1.9889199,0.166701794,1.456123 
-0.468483,-0.87604472,2.142519928,-0.758892 
1.727849,-0.63713688,-1.828809099,2.858318 
-1.156282,2.31531766,-0.074052969,-1.103862 
-0.01782,-1.53785506,-0.011141064,2.781411 
-0.378879,-0.0244134,1.360812007,1.503124 
2.190718,-0.52285302,-1.204069554,2.611756 
1.331077,2.97937648,0.16168995,0.69133 
2.858413,1.81026472,-0.023912678,2.656591 
-0.790092,3.91602581,0.477937648,2.972193 
-0.439521,-1.09032696,1.338569421,0.890445 
1.947874,-0.60653898,0.767403872,-0.987715 
-1.230251,2.61015116,-0.659551759,0.443101 
-0.79773,-1.69774638,-0.371950472,2.774683 
1.707102,-1.0609809,0.936943836,0.899074 
-0.227975,2.37287178,-0.057684493,1.147111 
2.045576,-0.31688525,-0.24439236,2.064383 
1.219858,2.74107184,2.196941013,2.961215 
-0.340515,1.6468083,-0.003793445,0.291965 
1.580305,-0.45288495,0.371875029,-1.251065 
0.378101,2.1808209,0.986936067,0.12514 
2.447831,0.50287433,0.170942301,0.116299 
2.292529,3.32905016,0.354465672,0.745248 
1.916262,3.18661531,0.461609625,-0.039526 
-0.802716,2.62527894,2.909821131,-0.588466 
1.709278,-1.11577524,1.805173808,-0.430779 
1.625704,2.3075253,0.258758368,2.072659 
-1.400453,2.17844336,-0.188205829,2.643606 
-0.000662,-1.87660702,0.526128795,-0.475111 
2.441841,-0.00092018,0.833533008,0.695458 
-0.838148,3.39415899,-1.565244529,-1.0666 
2.364852,-1.14826276,0.179061416,2.560184 
-1.326015,3.1925502,3.302626271,-0.622712 
-1.273004,-1.81664055,-0.118548318,1.972687 
-1.123984,-1.73128544,2.510561646,0.981046 
2.488247,-1.5173784,-1.091648385,0.587611 
2.961745,3.45866333,-1.360844042,-0.597983 
-0.419673,4.11682555,-0.715253256,2.34392 
2.421196,-0.58334547,3.32738363,-1.293165 
-0.458663,3.2686146,0.5505143,0.463659 
2.28096,-0.63754157,-0.415012379,1.058449 
1.86289,3.1705344,3.415928454,1.4746 
0.060239,2.5707882,-0.272654515,1.353069 
1.521026,0.08192504,0.718990848,-0.226798 
-0.905365,2.0533851,2.133799032,1.240276 
1.548757,-1.20413545,0.249636284,2.192172 
-1.390037,2.15277223,1.61736957,2.049206 
2.321875,-1.93215143,-0.265530117,2.70996 
2.501475,3.15775,1.428607893,0.734224 
0.771461,3.4520355,-0.940647829,1.07659 
1.14221,1.05690157,2.5483125,-0.881909 
2.473121,1.5648277,3.14875053,-0.621144 
1.935123,3.38817577,0.370242283,1.417014 
2.051435,2.67046974,0.524262094,-0.450469 
2.486292,2.81046595,2.619486554,0.753463 
0.044131,3.33163128,0.553865764,-1.412091 
-1.253928,0.06090078,2.821837993,0.165358 
2.339953,-1.6928028,2.045713517,2.542634 
-0.049011,3.15893655,0.22993864,-0.990353 
-1.05596,-0.06665496,0.163071972,-0.166257 
1.430958,-1.4149864,2.328076854,2.267825 
-0.219192,1.97472204,0.148672169,0.90612 
1.207418,-0.29152536,-0.343544968,1.909489 
2.863557,1.61794012,0.65393329,1.718384 
-0.011584,3.92307309,-0.059050795,-0.63294 
-1.452878,-0.01610176,0.45504982,-1.189817 
1.155324,-2.00497164,0.219230731,1.642976 
1.545108,1.5596874,0.164059258,2.808333 
1.840649,2.0858958,-1.724723058,-0.352324 
1.020273,2.52168913,1.084618692,2.675396 
2.290912,1.37736855,0.972640404,1.097609 
-0.542156,3.04691296,2.172134413,1.028743 
1.829209,-0.74275372,0.992647445,-0.849131 
1.960851,2.50601633,0.576098685,0.866552 
-0.006387,2.66675736,-0.228514546,1.300689 
2.225736,-0.00887793,1.783850451,-1.036986 
1.068162,3.04925832,2.153400446,-0.651855 
2.27249,1.42065546,0.17618249,1.726919 
-1.116673,3.1360362,2.162017908,-1.330433 
1.111044,-1.49634182,0.393098319,2.040469 
1.415271,1.52213028,1.27761267,-0.988331 
0.937718,1.89646314,-0.014524437,-0.506359 
2.044849,1.2659193,1.184605985,-1.236074 
0.313429,2.78099464,0.540327997,-1.057441 
-0.775744,0.43566631,1.281349791,0.413084 
0.545677,-1.03173952,2.488225551,1.814414 
-1.286187,0.74212072,0.227923294,0.658714 
2.649719,-1.76207619,0.149047814,1.406402 
1.740946,3.60361784,0.484269495,-0.030465 
-1.416331,2.36768656,-0.665796571,0.478669 
-0.835245,-1.95453678,2.522351596,2.663111 
2.497499,-1.1359332,0.819275371,2.415582 
1.903189,3.42157363,-0.523633241,2.402545 
1.127649,2.62640082,-0.887777208,2.758168 
2.898539,1.52232615,1.240687825,1.045081 
-1.497896,4.02896921,0.363848057,1.962059 
1.761052,-2.0221596,1.443530705,1.962058 
-0.828884,2.34219916,0.300869076,-0.378703 
-1.231634,-1.10241572,-0.952409376,-1.024212 
-1.100267,-1.69965492,2.006915345,1.319258 
1.125286,-1.49636312,-0.591691004,2.28073 
2.851225,1.5191361,-0.686824009,1.157602 
2.469339,3.90617825,-0.642999716,1.349652 
2.657711,3.40768782,0.529401303,2.318579 
0.399981,3.58790985,3.070571905,1.917699 
1.909812,0.54797397,0.452615026,2.731183 
2.912545,2.54004996,3.588514358,0.027867 
-0.838025,3.99018665,0.256716356,-0.609588 
2.787604,-1.1229535,1.907233973,-1.089062 
0.956985,3.84689352,2.055387726,2.556654 
2.582925,1.27279005,-0.11196791,-1.154263 
0.991141,3.59026575,0.487751482,0.386562 
0.910259,1.34795176,1.427334249,1.579396 
0.767326,1.21064447,1.6161063,-0.932142 
0.920225,1.0358901,1.096607197,-0.592975 
2.122967,1.24230375,1.402750915,-1.341854 
2.93001,2.86600545,0.221435604,-1.019428 
2.631235,4.0727139,1.248381225,0.013494 
-0.780961,3.55216725,2.702084796,-0.636945 
1.857017,-1.05429735,0.424362834,-1.356916 
2.739481,2.52554312,0.428651708,2.322151 
-1.292906,3.80787859,0.169457027,0.708351 
1.246026,-1.75835216,0.38204345,0.89766 
1.020525,1.6821351,3.302460444,2.710655 
2.942973,1.35729825,-0.540924386,2.866209 
2.895182,3.97301355,1.273387815,2.634267 
0.228428,3.9084957,0.23429193,2.197659 
-1.419717,0.31066208,0.617031491,2.83291 
1.923556,-1.88822361,1.235293839,0.379608 
0.803766,2.63527172,0.245239037,-0.33252 
0.0284,1.0850841,-0.140998014,-0.180174 
0.381761,0.038908,1.945632052,-0.521397 
1.432345,0.51919496,0.581481117,1.020773 
2.636048,1.9766361,0.20879192,2.535022 
0.357649,3.5586648,0.43959748,-0.259425 
2.871739,0.47924966,1.879907046,1.809994 
0.009705,3.96299982,1.034079552,2.962075 
-1.255352,0.01329585,0.290227422,2.341981 
-0.0209,-1.71983224,0.497039986,-0.730958 
2.506917,-0.028842,0.189041178,2.271008 
-0.158001,3.33419961,-1.488237273,2.650394 
1.71582,-0.21646137,0.16096428,-0.298301 
2.264295,2.3335152,2.180519766,-0.448693 
0.710405,3.05679825,-0.038625984,1.365923 
0.169805,0.9661508,0.903389712,1.048935 
0.335507,0.22923675,3.145094303,2.144675 
-0.187032,0.45628952,0.344245636,1.529893 
0.634883,-0.25810416,0.278571803,-0.408519 
2.151699,0.86978971,0.266695009,0.939592 
2.348509,2.88327666,-0.026483328,-0.403063 
-0.555242,3.24094242,0.545311678,1.620222 
2.175908,-0.77178638,0.583658732,1.844933 
0.799571,2.95923488,0.374456545,-0.614308 
-0.253046,1.10340798,-0.53004347,-0.280556 
-0.636097,-0.3416121,1.393286301,1.851349 
0.749927,-0.87781386,0.257238559,0.923219 
-0.535773,1.01990072,0.169751637,2.888364 
1.437365,-0.72865128,-0.715370137,0.597491 
-0.59231,1.9835637,0.536965252,0.400925 
0.812591,-0.8173878,0.005123693,-0.325415 
1.802573,1.09699785,2.064385515,0.696902 
1.768436,2.45149928,-0.498431874,0.365298 
-1.177508,2.45812604,0.190969979,1.568795 
0.875537,-1.62496104,2.214744402,0.41656 
-1.263286,1.18197495,2.293988394,1.500121 
1.159129,-1.74333468,-0.031244935,-0.030639 
1.510734,1.54164157,1.196498457,0.732063 
1.874683,2.0394909,-1.022900929,-0.183189 
0.529496,2.58706254,0.488328314,-0.476815 
2.33382,0.70422968,0.241184727,-0.439848 
0.476523,3.150657,2.379003159,-0.041585 
-0.295074,0.65760174,0.306761342,-0.550485 
1.279279,-0.41015286,1.50327594,-1.188531 
0.884836,1.72702665,0.607441131,0.452298 
-1.328489,1.18568024,-0.139919231,0.297399 
1.027574,-1.84659971,0.542675597,0.497471 
1.794158,1.3872249,0.654272096,0.55918 
0.455572,2.38623014,-0.300115925,-0.210665 
1.27378,0.62413364,0.970718193,-0.848024 
0.408131,1.7578164,2.590092441,2.592241 
0.106107,0.56322078,0.504549493,2.122155 
0.270229,0.14218338,1.726878432,2.612444 
2.341421,0.36751144,0.439081559,2.009135 
-0.916383,3.23116098,0.253935358,-0.582269 
0.271527,-1.21878939,0.521785639,0.987959 
1.073202,0.37742253,2.021761759,2.641908 
1.983839,1.47028674,-0.465958377,1.352881 
2.408489,2.75753621,0.281904083,-0.055804 
-0.246943,3.29962993,1.547366668,0.426414 
-1.213951,-0.33831191,1.36574057,2.109168 
1.258667,-1.66311287,0.67494449,-0.220538 
1.088297,1.74954713,-0.006071551,0.725893 
2.170935,1.44743501,-0.368827247,-0.795289 
-1.102244,2.97418095,0.249981885,1.201318 
2.041915,-1.46598452,0.672127903,1.926843 
1.720171,2.83826185,3.094697331,2.251342 
0.471366,2.33943256,-0.362414272,-1.332027 
1.333277,0.6363441,1.741044018,-1.345705 
2.661198,1.81325672,1.068984373,1.949784 
-0.258836,3.61922928,0.472718286,0.530096 
2.021962,-0.35460532,0.615181613,0.213006 
-0.530024,2.81052718,2.89442196,0.247673 
-0.978676,-0.7155324,-0.071769777,0.290564 
0.784272,-1.34078612,0.79831598,-0.576678 
-1.373188,1.09013808,-0.10621296,-0.365663 
-0.345346,-1.84007192,0.045921388,2.884294 
2.841485,-0.4662171,0.899491133,0.857071 
-0.92713,3.9212493,-0.132812226,1.761489 
1.676109,-1.2608968,0.049459212,2.864964 
0.327486,2.26274715,2.846449524,-0.156612 
-0.718509,0.45193068,-0.160442136,0.518929 
1.193137,-0.97717224,2.216472435,-0.685155 
2.317437,1.64652906,0.19355792,-0.776623 
0.130544,3.15171432,-0.093608227,0.731368 
-0.781036,0.18015072,1.398431504,-0.839915 
2.638712,-1.0543986,1.787374303,-0.003696 
0.398019,3.61503544,0.291693446,-0.389247 
2.250777,0.52936527,-0.104687622,0.474509 
-1.3596,3.01604118,2.818975871,2.054961 
-0.68612,-1.849056,0.460563593,0.005867 
2.591257,-0.9125396,3.226201592,-0.068576 
1.615214,3.44637181,-1.04037696,1.67326 
0.663414,2.24514746,-0.157639652,1.046762 
-0.355778,0.90887718,2.075504496,0.862783 
0.194019,-0.48741586,2.357793036,-0.988674 
0.554404,0.26580603,0.343597892,0.365573 
-0.669001,0.75398944,-0.219681005,2.578736 
2.972338,-0.92322138,0.400619005,0.74642 
-1.426503,4.07210306,0.572074509,-1.395328 
1.618073,-1.95430911,-0.106198628,-1.036238 
1.290049,2.18439855,3.234077295,2.68772 
1.772522,1.75446664,-0.484465097,1.041909 
-0.609795,2.37517948,0.573191739,0.059664 
1.012525,-0.8171253,1.601117978,-0.874478 
2.828552,1.36690875,2.483924096,0.680939 
1.857598,3.87511624,-0.547241517,-1.451133 
-0.718691,2.52633328,1.560577838,-1.112744 
2.289508,-0.98460667,2.350065094,0.095734 
0.38322,3.0908358,2.504226618,0.846109 
2.091235,0.5096826,0.101231466,-1.479128 
1.574894,2.78134255,2.96175222,2.651947 
-0.005974,2.17335372,0.276839694,2.906603 
0.69041,-0.00824412,0.875335638,-1.328797 
2.04445,0.9389576,1.331877472,-0.265742 
0.997669,2.8417855,0.172250527,2.84475 
0.46507,1.32689977,0.668257952,0.181843 
0.135624,0.6231938,0.97569994,-0.795895 
2.030357,0.18173616,0.86998788,-0.554281 
1.428119,2.70037481,0.454205272,2.814831 
0.109645,1.92796065,0.31630212,2.13075 
2.953057,0.14582785,2.259288604,1.136529 
0.011454,4.10474923,1.741648127,-0.662818 
0.590386,0.01557744,0.328744407,1.77591 
0.877381,0.7970211,1.862947184,-0.559928 
0.183951,1.20201197,0.192150403,2.508322 
1.248583,0.25569189,0.427076541,-1.409847 
0.820748,1.68558705,0.444442633,1.47632 
-0.21242,1.09980232,0.215796865,-0.995824 
0.906915,-0.2952638,0.297991094,1.190603 
1.62719,1.22433525,0.498942673,-0.958971 
1.262161,2.2292503,-0.1152638,-1.066905 
1.641531,1.72916057,0.265703468,0.951124 
2.614882,2.28172809,0.469802539,-0.608404 
1.27309,3.5300907,0.923539045,1.521905 
-1.213189,1.7314024,1.571854135,1.579448 
0.931638,-1.68633271,1.627337187,0.963779 
2.29137,1.27634406,1.409295704,0.996131 
2.726537,3.1850043,-0.174129869,2.074224 
-1.280804,3.76262106,0.830935471,-0.074406 
-0.694918,-1.76750952,0.81700086,1.801077 
2.348986,-0.95203766,2.889087163,1.571571 
2.917662,3.21811082,-1.340058187,-0.264866 
0.21563,4.05555018,0.008633221,2.78211 
1.269753,0.2932568,2.69012644,2.475197 
0.982882,1.71416655,1.274998549,-0.49909 
-1.453824,1.35637716,0.26797704,0.115695 
0.190159,-2.02081536,0.694249965,0.754104 
0.084729,0.26051783,1.129464012,1.79081 
1.990805,0.11607873,-0.001873382,-0.081973 
0.701726,2.68758675,0.42488676,1.820491 
0.961721,0.97539914,0.231074641,2.060643 
-0.223343,1.29832335,2.276317665,2.709202 
0.952268,-0.31044677,1.009089269,-0.23145 
2.300097,1.29508448,0.95899401,1.525935 
0.568285,3.17413386,-0.083879755,1.10127 
2.008664,0.78991615,1.073608291,0.315313 
2.400635,2.79204296,2.306669686,2.277556 
0.745272,3.2648636,0.898823697,-0.036267 
1.306788,1.02847536,2.162350502,2.001052 
0.636767,1.75109592,0.963567264,0.670414 
-0.017299,0.88510613,0.447403594,2.722195 
2.858348,-0.02387262,1.738475369,-1.340943 
-0.5621,3.91593676,0.852680659,2.519375 
0.061444,-0.764456,0.159230821,-1.100226 
2.319521,0.08356384,2.607880791,0.33169 
2.571974,3.17774377,-0.40863112,-0.683549 
2.50315,3.42072542,0.18501383,2.18458 
1.162814,3.4793785,2.785749891,0.570411 
0.374538,1.54654262,0.453658034,-0.540543 
-1.261659,0.51311706,1.78051411,1.493829 
0.07295,-1.74108942,1.417234096,-1.035087 
-1.082796,0.097753,0.457083212,-0.2766 
1.543283,-1.49425848,-0.063752519,-0.309428 
0.414171,2.08343205,0.27482041,1.789619 
-1.310278,0.56327256,-0.821153182,1.914703 
0.701718,-1.75577252,1.346721948,0.750485 
0.288802,0.9473193,0.658781676,1.580169 
0.262774,0.40143478,-0.399404932,-0.580793 
-1.386515,0.34948942,0.530508141,2.803552 
-1.475529,-1.84406495,0.30845913,1.534353 
1.380635,-1.97720886,0.39668344,0.393511 
0.125862,1.83624455,-0.299456887,-1.494596 
1.998711,0.17117232,-0.017720886,2.01741 
2.435398,2.75822118,0.694148474,1.49235 
2.448689,3.36084924,0.287838562,0.686083 
-1.342282,3.25675637,2.689981274,0.453623 
-0.978497,-1.8120807,3.171155824,-0.985904 
-1.354287,-1.31118598,2.980810478,-0.161028 
2.978299,-1.86891606,-0.562953087,2.752703 
0.250447,3.96113767,-1.13118598,2.9496 
-0.798267,0.33309451,-1.68891606,0.641823 
2.497076,-1.07766045,0.615725144,0.670913 
1.785032,3.34608184,0.383187651,-0.568403 
-0.589575,2.44549384,-0.628245338,0.755832 
2.648854,-0.80771775,1.451511099,-1.31115 
2.99569,3.54946436,2.601038902,1.381874 
-0.668049,3.9842677,-0.56310033,1.811323 
2.947778,-0.91522713,2.877592914,-0.250218 
2.395747,4.00897808,1.694021726,0.975469 
0.390239,3.28217339,-0.552181704,-0.690487 
1.267872,0.53072504,0.901616054,0.623414 
-0.139915,1.69894848,3.330886454,0.807353 
2.502769,-0.1902844,0.31798851,0.658486 
0.218061,3.32868277,1.012484755,2.395534 
0.63454,0.29656296,0.117206148,0.06568 
0.155889,0.8756652,0.579441932,2.97485 
2.661766,0.21668571,0.271934518,-0.00855 
2.13558,3.56676644,0.22378326,-0.641686 
0.034301,2.9684562,0.286175998,1.664989 
1.899256,0.04767839,2.676736508,0.414136 
0.540409,2.52601048,2.079811968,-0.407047 
0.380945,0.74036033,0.198594572,2.895265 
0.67286,0.50665685,2.75653069,1.333521 
0.719302,0.8949038,0.26884324,1.233689 
0.282829,0.99263676,0.489060679,-0.638704 
1.307328,0.37899086,0.886974002,-1.35069 
0.200003,1.80411264,0.904624835,0.892324 
0.166005,0.27600414,0.305066984,1.184971 
1.938773,0.2257668,0.721233792,1.247507 
0.044166,2.69489447,0.182760041,0.800372 
2.046914,0.0596241,0.347067432,2.31712 
0.104971,2.84521046,1.635243014,0.197852 
2.341116,0.14066114,0.211004532,-1.190219 
-0.799898,3.23074008,1.631057335,-0.12704 
0.314404,-1.08786128,0.223604953,2.396407 
-1.159744,0.43702156,1.278451627,1.609156 
0.119425,-1.54245952,-0.222508674,0.902287 
0.128802,0.1648065,0.297995821,-0.484147 
2.138093,0.17645874,-1.177364378,1.42921 
0.365098,2.90780648,0.339862305,1.335429 
1.329106,0.50383524,0.34940039,0.257338 
2.09269,1.78100204,2.128230342,2.905312 
0.173971,2.8460584,0.45207103,-0.575022 
-0.811587,0.24181969,1.996622081,0.924333 
2.753305,-1.11999006,1.261502192,0.142689 
2.042708,3.7444948,0.38312854,0.981234 
-0.135748,2.71680164,-0.637592744,2.615128 
0.173735,-0.1832598,1.153568648,0.654624 
-0.586673,0.23106755,2.190433214,-0.394864 
-0.453381,-0.81547547,0.141515442,-0.377523 
2.037103,-0.63019959,0.214660133,1.806612 
2.71634,2.75008905,-0.611011206,1.110387 
0.281837,3.6398956,0.173698004,1.393051 
0.33321,0.37766158,2.572577474,1.418999 
1.486767,0.4631619,2.54593214,1.11184 
1.306717,1.99226778,0.342394479,0.698015 
2.150647,1.77713512,0.448633902,-0.179056 
2.191547,2.98939933,1.17613389,-0.557925 
2.548589,3.02433486,1.406223233,0.112888 
1.63138,3.41510926,2.870459397,1.482965 
2.681543,2.2349906,1.540950687,1.855551 
2.823764,3.72734477,2.80963413,0.779873 
2.143583,3.78384376,0.247049718,-1.002338 
1.909975,2.87240122,2.602774101,-0.518225 
1.29667,2.6357655,2.374629381,1.285698 
-0.546225,1.7245711,2.305576903,1.936532 
2.943233,-0.742866,1.787816955,-1.482613 
0.524252,4.03222921,1.025039839,0.605569 
1.324625,0.71822524,-0.51829404,1.63476 
0.497645,1.8279825,2.276759189,2.544967 
-0.67054,0.66186785,0.496019106,1.78631 
2.276621,-0.9119344,1.953143025,1.51777 
0.460688,3.02790593,0.848486529,1.419698 
1.900549,0.64035632,-0.613382928,1.388774 
0.899449,2.58474664,1.360883313,-1.307912 
-0.191382,1.23224513,0.442546091,2.186681 
1.310203,-0.2583657,2.48042451,-0.410015 
-1.430784,1.80808014,0.931669529,2.318625 
-0.878204,-1.91725056,-0.008606961,2.466196 
0.597142,-1.20313948,0.975555262,1.663498 
2.910868,0.83002738,-1.56469801,-0.098221 
0.771439,3.9296718,-0.890794137,-1.26503 
2.323409,1.05687143,0.860622452,0.361553 
0.445355,3.11336806,2.105539182,2.615934 
0.897342,0.61013635,0.845829001,0.400307 
-1.376182,1.23833196,2.452758684,0.932577 
0.878258,-1.91289298,0.314229997,0.89139 
1.939893,1.1856483,0.563882908,0.036176 
1.431743,2.59945662,-0.202578596,-0.257164 
2.106213,1.96148791,0.310421313,0.339682 
0.73139,2.92763607,1.661690273,-1.316295 
2.565944,1.0020043,0.474223187,-0.783881 
2.706168,3.43836496,1.292501707,1.122195 
-0.79712,3.70745016,0.510661419,1.269293 
-0.526491,-1.1079968,3.480830362,-0.457793 
-0.008642,-0.70549794,1.625905562,2.389789 
0.08588,-0.01158028,-0.783957216,1.997706 
-0.764923,0.1176556,0.010680494,0.238752 
1.942647,-1.01734759,0.169925156,2.940983 
2.235938,2.64199992,0.270594812,0.185246 
2.639758,3.04087568,-0.694918927,-0.981976 
-0.444565,3.5636733,1.791619951,-1.366214 
1.228594,-0.6134997,0.909810163,0.852324 
1.27121,1.69545972,3.636763101,1.61884 
0.948681,1.7542698,-0.237179796,-0.034143 
-0.714633,1.30917978,0.959911471,2.039089 
0.525159,-0.97190088,1.302732672,2.562274 
-1.053018,0.72997101,0.690580114,0.068112 
2.462994,-1.41104412,-0.30595044,-1.23268 
1.1465,3.30041196,0.90997101,2.424723 
0.627322,1.570705,-1.216933679,-1.059728 
2.408107,0.84061148,0.675061794,0.04631 
1.933103,3.20278231,1.3737358,-1.380961 
0.930835,2.64835111,0.902925873,-0.006831 
1.485666,1.29386065,1.204890339,-0.980065 
0.316358,2.0056491,2.298680888,-1.029463 
2.145403,0.43973762,0.516403769,-1.306595 
0.943639,2.93920211,1.002316131,2.947661 
-1.255321,1.28334904,0.210781633,1.752055 
-0.598575,-1.66957693,2.443185625,-1.401647 
2.215114,-0.82004775,0.847341501,-0.183122 
-0.915099,2.94610162,-0.788354619,0.483117 
-1.434061,-1.22623266,-0.025011938,0.917757 
1.746867,-1.96466357,2.713647393,0.498989 
2.424659,2.32333311,-0.850035434,-0.695793 
2.25892,3.37027601,-0.920211599,2.946327 
-0.706426,3.0043636,2.433633117,0.286564 
2.217975,-0.94661084,3.179545649,2.603654 
2.842883,2.9720865,3.1843636,-0.135733 
-0.758617,3.80946322,-0.009322168,2.139544 
0.181403,-1.03930529,2.14157709,-0.985884 
1.541582,0.25033614,1.818069185,2.011535 
0.116214,2.14279898,-0.474762333,-0.556603 
0.103446,0.16153746,0.370255466,-0.845839 
2.8514,0.14275548,2.022807123,-0.86807 
2.10281,3.820876,0.326999089,0.395946 
2.879848,2.9229059,0.191420438,0.46216 
0.286746,3.83019784,3.92445848,-1.332719 
0.544195,0.3871071,1.173788006,0.84278 
0.65608,0.73466325,1.329059352,1.062952 
1.817836,0.8988296,0.501298893,-0.666244 
-1.045497,2.43590024,0.20938653,-0.455437 
-1.063167,-1.44278586,0.58447332,1.515565 
0.47977,-1.44590712,0.69153905,-1.298693 
1.2129,0.6428918,-0.252835758,0.993647 
1.767727,1.649544,-0.702003343,-0.521975 
1.103259,2.42178599,0.63002426,0.00834 
2.917112,1.51146483,1.21921272,0.914371 
-0.880286,4.02561456,1.511982295,-0.966909 
1.040244,-1.20599182,1.419401161,-1.381803 
-0.330517,1.44593916,1.18640364,2.480242 
-0.94987,-0.45941863,-0.133557873,0.710409 
1.925112,-1.3013219,1.105401062,-0.948052 
1.772397,2.5989012,0.129463951,2.01333 
0.763329,2.42818389,-0.21039657,2.746942 
